citation_id,citation_context,section,citation_intent
42731,"Son olarak Tablo 1'in yedinci kolonu (Doğruluk BTİÖK + S3) bazı periyotlar için (5, , BTİÖK ve S3'ün birlikte kullanılması BTİÖK ve S3'ün bireysel kullanımlarına göre daha yüksek başarım değeri üretmiştir.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42732,"Son olarak Tablo 1'in yedinci kolonu (Doğruluk BTİÖK + S3) bazı periyotlar için 9, , BTİÖK ve S3'ün birlikte kullanılması BTİÖK ve S3'ün bireysel kullanımlarına göre daha yüksek başarım değeri üretmiştir.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42733,"Son olarak Tablo 1'in yedinci kolonu (Doğruluk BTİÖK + S3) bazı periyotlar için 18) , BTİÖK ve S3'ün birlikte kullanılması BTİÖK ve S3'ün bireysel kullanımlarına göre daha yüksek başarım değeri üretmiştir.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42734,"Literatür taraması kısmında ele alınan yabancı sermaye piyasaları için gerçekleştirilen çalışmalarda ( [16] ), teknik indikatörlerin trend tahmininde kullanılabilecek etkili özellikler arasında olduğu bildirilmiştir.",DEĞERLENDİRME VE SONUÇ (EVALUATION AND CONCLUSION),support
42735,"Literatür taraması kısmında ele alınan yabancı sermaye piyasaları için gerçekleştirilen çalışmalarda ( [17] ), teknik indikatörlerin trend tahmininde kullanılabilecek etkili özellikler arasında olduğu bildirilmiştir.",DEĞERLENDİRME VE SONUÇ (EVALUATION AND CONCLUSION),support
42736,"Literatür taraması kısmında ele alınan yabancı sermaye piyasaları için gerçekleştirilen çalışmalarda ( [18] ), teknik indikatörlerin trend tahmininde kullanılabilecek etkili özellikler arasında olduğu bildirilmiştir.",DEĞERLENDİRME VE SONUÇ (EVALUATION AND CONCLUSION),support
42737,"Literatür taraması kısmında ele alınan yabancı sermaye piyasaları için gerçekleştirilen çalışmalarda ( [19] ), teknik indikatörlerin trend tahmininde kullanılabilecek etkili özellikler arasında olduğu bildirilmiştir.",DEĞERLENDİRME VE SONUÇ (EVALUATION AND CONCLUSION),support
42738,"Ayrıca literatürdeki pek çok çalışma, finansal makalelerden [13] ,  , borsa ve finans ile ilgili haber metinlerinden  ,   ve popüler sosyal medya platformlarında paylaşılan kısa iletilerden elde edilen duygu skor değerlerinin  ,   borsa endekslerinin trend analizlerinde kullanılabileceğini belirtmiştir.",DEĞERLENDİRME VE SONUÇ (EVALUATION AND CONCLUSION),other
42739,"Ayrıca literatürdeki pek çok çalışma, finansal makalelerden  , [15] , borsa ve finans ile ilgili haber metinlerinden  ,   ve popüler sosyal medya platformlarında paylaşılan kısa",DEĞERLENDİRME VE SONUÇ (EVALUATION AND CONCLUSION),other
42740,"Ayrıca literatürdeki pek çok çalışma, finansal makalelerden  ,  , borsa ve finans ile ilgili haber metinlerinden [10] ,   ve popüler sosyal medya platformlarında paylaşılan kısa iletilerden elde edilen duygu skor değerlerinin  ,   borsa endekslerinin trend analizlerinde kullanılabileceğini belirtmiştir.",DEĞERLENDİRME VE SONUÇ (EVALUATION AND CONCLUSION),support
42741,"borsa ve finans ile ilgili haber metinlerinden  , [12] ve popüler sosyal medya platformlarında paylaşılan kısa",DEĞERLENDİRME VE SONUÇ (EVALUATION AND CONCLUSION),other
42742,"iletilerden elde edilen duygu skor değerlerinin [11] ,   borsa endekslerinin trend analizlerinde kullanılabileceğini belirtmiştir.",DEĞERLENDİRME VE SONUÇ (EVALUATION AND CONCLUSION),other
42743,"iletilerden elde edilen duygu skor değerlerinin  , [14] borsa endekslerinin trend analizlerinde kullanılabileceğini belirtmiştir.",DEĞERLENDİRME VE SONUÇ (EVALUATION AND CONCLUSION),other
42744,"Ayrıca tahminleme aşamasında derin ağların (RNN, LSTM vb. gibi [33] ) etkisi gözlemlenecek ve geleneksel makine öğrenmesi metotları ile kıyaslamalı analizler sunulacaktır.",DEĞERLENDİRME VE SONUÇ (EVALUATION AND CONCLUSION),discuss
30957,"Lojistik faaliyetleri temel olarak işletmenin yerinin seçilmesi, ürününün depolanması ve paketleme, stok yönetimi, taleplerin ve siparişlerin yönetimi, nakliye ve dağıtım faaliyetleri olarak beş gruba ayrılmıştır [1] .",GİRİŞ (INTRODUCTION),background
30958,"Araç rotalama problemi, bir veya birden fazla depodan çıkan araçların, talep noktalarına ait talep miktarlarının, araçların taşıma kapasitesinin, depo kapasitesini dikkate alınarak taleplerin tamamını karşılamak ve başladıkları noktaya geri dönmek suretiyle mümkün olan en kısa yol kat edilerek çizelgelenmesidir [2] .",GİRİŞ (INTRODUCTION),background
30959,Araç rotalama problemi tüm lojistik faaliyetleri içerisinde maliyetin yaklaşık % 50'sini oluşturan nakliye ve dağıtım faaliyetleri başlığı altında yer almaktadır [3] .,GİRİŞ (INTRODUCTION),background
30960,"Günümüze kadar araç rotalama problemleri için çeşitli çözüm önerileri sunulsa bile optimal sonuç veren algoritmalarla en fazla 135 talep noktası içeren problemler çözülebilmiştir [4, .",GİRİŞ (INTRODUCTION),background
30961,Günümüze kadar araç rotalama problemleri için çeşitli çözüm önerileri sunulsa bile optimal sonuç veren algoritmalarla en fazla 135 talep noktası içeren problemler çözülebilmiştir 5] .,GİRİŞ (INTRODUCTION),background
29429,"Birinci dereceden türev bilgisi gerektiren bu algoritma, düşük eğitim verimi ve kötü yakınsama hızı gibi sakıncalara sahiptir [1] .",Giriş,background
37913,"Günümüze kadar emosyon tanımı çok kere yapılmış olup [1] , psikolojide emosyonlara deneyimsel ilgi ve modern teoride belirgin bir şekilde Amerikalı psikolog ve filozof William James'ın teorileri ile başlanmıştır  .",GİRİŞ (INTRODUCTION),background
37914,"Günümüze kadar emosyon tanımı çok kere yapılmış olup  , psikolojide emosyonlara deneyimsel ilgi ve modern teoride belirgin bir şekilde Amerikalı psikolog ve filozof William James'ın teorileri ile başlanmıştır [2] .",GİRİŞ (INTRODUCTION),background
37915,Bu tanımlamalar içinden emosyonların diğer öznel ve nesnel etkenler ile birarada nöronal ve hormonal sistemler aracılığı ile oluşan karmaşık etkileşimler olduğu kanaatine varmışlardır [3] .,GİRİŞ (INTRODUCTION),background
31493,"Atıf sayıları, akademik arama motorlarının sıralama algoritmalarında da kullanılmaktadır [1] .",Giriş,background
31494,"Kullanıcıların arama sonuçlarında sadece ilk sayfadaki sonuçları incelediği, daha sonraki sayfalarda yer alan sonuçları göz ardı ettiği gözlemlenmiştir [2] .",Giriş,background
31495,"Bu durum, akademide Matthew Etkisi'nin oluşmasına yol açmaktadır [3] .",Giriş,background
31496,1997 yılından bu yana KDD konferansı ile birlikte bir veri madenciliği yarışması düzenlenmektedir [4] .,Literatür Taraması,background
31497,"Bilimsel yayınları incelediğimizde, McKeown vd. [5] bilimsel makalelerin tam metninden çeşitli öznitelikler çıkaran ve bu öznitelikleri kullanarak bu makalenin gelecekteki etkisini tahmin eden bir sistem ortaya koymuşlardır.",Literatür Taraması,discuss
31498,"Yan vd. [6] makalelerin içerik, yazar ve yayın yeri hakkında birçok öznitelik kullanarak atıf sayılarını tahmin etmek üzere benzer bir metot önermişlerdir.",Literatür Taraması,discuss
31499,Bir sonraki yıl modellerine yeni öznitelikler ve yeni bir makine öğrenmesi tekniği ekleyerek en yüksek R 2 değerini 0.927'ye yükseltmişlerdir [7] .,Literatür Taraması,discuss
31500,Chen ve Zhang [8] atıf sayısı tahmini problemine bir regresyon problemi olarak yaklaşmaktadır.,Literatür Taraması,discuss
41727,"Kümeleme, sınıflama yöntemleri, karar ağaçları, yapay sinir ağları gibi pek çok teknik ile veriden anlam çıkarımı ve tahminleme yapılabilmektedir [1] .",Giriş,background
29164,"Bu doğrultuda, karşılaştırmalı analizler başlıca karar ağacı algoritmalarından C4.5  , Decision Stump  , Hoeffding Tree [5] , LMT (Logistic Model Trees)  , Random Forest  , Random Tree   ve RepTree   yöntemleri kullanılarak gerçekleştirilmiştir.",GİRİŞ (INTRODUCTION),background
29165,"Bu doğrultuda, karşılaştırmalı analizler başlıca karar ağacı algoritmalarından C4.5  , Decision Stump  , Hoeffding Tree  , LMT (Logistic Model Trees) [6] , Random Forest  , Random Tree   ve RepTree   yöntemleri kullanılarak gerçekleştirilmiştir.",GİRİŞ (INTRODUCTION),background
29166,"Bu doğrultuda, karşılaştırmalı analizler başlıca karar ağacı algoritmalarından C4.5  , Decision Stump  , Hoeffding Tree  , LMT (Logistic Model Trees)  , Random Forest [7] , Random Tree   ve RepTree   yöntemleri kullanılarak gerçekleştirilmiştir.",GİRİŞ (INTRODUCTION),background
29167,"Bu doğrultuda, karşılaştırmalı analizler başlıca karar ağacı algoritmalarından C4.5  , Decision Stump  , Hoeffding Tree  , LMT (Logistic Model Trees)  , Random Forest  , Random Tree [8] ve RepTree   yöntemleri kullanılarak gerçekleştirilmiştir.",GİRİŞ (INTRODUCTION),background
29168,"Bu doğrultuda, karşılaştırmalı analizler başlıca karar ağacı algoritmalarından C4.5  , Decision Stump  , Hoeffding Tree  , LMT (Logistic Model Trees)  , Random Forest  , Random Tree   ve RepTree [9] yöntemleri kullanılarak gerçekleştirilmiştir.",GİRİŞ (INTRODUCTION),background
29169,"Şirket iflaslarının yüksek doğruluk başarısı ile sınıflandırılması, hissedarlar, kredi veren kurum ve kuruluşlar, politika yapıcılar, yöneticiler gibi önemli ekonomik paydaşlar için çok kritik bir önem taşımaktadır [10] .",LİTERATÜR (LITERATURE),background
29170,"Lam [11] , geri yayılım algoritması kullanarak yapay sinir ağı ile finansal performansın tahmin edilmesi üzerinde
çalışmıştır",LİTERATÜR (LITERATURE),background
29171,"Aoki ve Hosonuma [12] çalışmalarında, CHAID karar ağacı algoritmasını kullanarak, 73'ü iflas etmiş ve 73'ü iflas etmemiş olan 146 Japon şirkete ilişkin bir sınıflandırma modeli oluşturmuştur.",LİTERATÜR (LITERATURE),background
29172,"Santos vd. [13] tarafından yapılan diğer bir çalışmada, şirket iflaslarının tahmin edilmesi problemi için yapay sinir ağları ve karar ağaçları gibi on altı farklı veri madenciliği modelini değerlendiren bir çatı sunulmuş, modelde sunulan algoritmalar, eğitimde kullanılan stratejiler, öznitelik seçimleri gibi ölçütler bakımından farklılaştırılmış ve Portekiz'deki çeşitli şirketlerden toplanan gerçek veri seti aracılığıyla değerlendirilmiştir.",LİTERATÜR (LITERATURE),background
29173,"Neves ve Vieria [14] , şirket iflaslarının tahmin edilmesinde, gizli katman öğrenme vektör nicelendirmesi algoritmasını kullanmıştır.",LİTERATÜR (LITERATURE),background
29174,"Alfaro vd. [15] çalışmalarında, kurumsal başarısızlık tahmini için yapay sinir ağları ve AdaBoost öğrenme algoritmasını uygulamış ve her iki yöntemin tahmin etmede elde ettikleri doğruluk oranları Avrupa'daki çeşitli şirketlere ilişkin veriler üzerinde karşılaştırılmıştır.",LİTERATÜR (LITERATURE),background
29175,"Nachev [16] Mohan   tarafından gerçekleştirilen çalışmada, karar ağacı algoritması için geleneksel öğrenme ve evrimsel algoritmaya dayalı iki farklı yöntemin etkinliklerini araştırmıştır.",LİTERATÜR (LITERATURE),background
29176,"Nachev    Mohan [20] tarafından gerçekleştirilen çalışmada, karar ağacı algoritması için geleneksel öğrenme ve evrimsel algoritmaya dayalı iki farklı yöntemin etkinliklerini araştırmıştır.",LİTERATÜR (LITERATURE),background
29177,"Karar ağacında her bir iç düğüm, örnek uzayını girdi öznitelik değerlerinin belirli bir fonksiyona tabi tutulmasına dayalı olarak iki ya da daha fazla parçaya ayırmaktadır [21] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29178,"Karar ağaçlarının sınıflandırmada kullanılmasında, karar ağaçlarının basit yapısı sayesinde, oluşturulan sınıflandırma modelinin kolay anlaşılabilir olması, karar ağaçlarının parametrik olmaması sayesinde, bilgi keşfi için uygun bir yapı sunması, diğer sınıflandırma yöntemlerine kıyasla kısmen daha hızlı bir biçimde oluşturulması gibi özellikler rol oynamaktadır [22] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29179,"Karar ağaçları, değinilen üstün özelliklerine karşın, birden fazla öznitelik içeren çıktıları olanaklı kılmamaları, kısmen değişken sonuçlar üretmeleri, test verisindeki küçük değişikliklere karşı bile duyarlı olmaları, nümerik veri setleri için karmaşık bir ağaç yapısı oluşturmaları gibi problemler ile karşı karşıya kalmaktadır [9] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29180,"Sınıflandırma ve tahmin etmede karar ağaçlarının kullanılması, eğitim verisinden karar ağacı modelinin oluşturulması, bu modelin, test verisi kullanılarak uygun sınama ölçütleri aracılığıyla değerlendirilmesi ve ilgili modelin gelecekteki değerleri tahmin edilmesinde kullanılması şeklinde işlemektedir [23] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29181,"Sınıflandırma ve tahmin etmede karar ağaçlarının kullanılması, eğitim verisinden karar ağacı modelinin oluşturulması, bu modelin, test verisi kullanılarak uygun sınama ölçütleri aracılığıyla değerlendirilmesi ve ilgili modelin gelecekteki değerleri tahmin edilmesinde kullanılması şeklinde işlemektedir [24] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29182,"Karar ağacı algoritmaları genellikle genelleştirme hatasını en aza indirgeyen en uygun karar ağacı yapısını oluşturmayı hedeflemek ile birlikte, düğüm sayısı, ortalama derinlik ya da başka amaç fonksiyonlarını en aza indirgemeyi hedeflemek de mümkündür [21] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),basis
29183,"Bilgi kazancı, ki-kare istatistiği, GINI indeksi gibi ölçütler, başlıca kullanılan düğüm ayırma ölçütleri arasındadır [25] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),basis
29184,Budama ile bir ölçütü iyileştiren düğümler budanmaktadır [26] .,KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),basis
29185,"Bunun yanı sıra, en düşük hata budaması, karamsar budama, hata tabanlı budama, en uygun budama ve minimum tanım uzunluğu budama gibi çeşitli budama yaklaşımları bulunmaktadır [21] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29186,"Budama yöntemleri değerlendirildiğinde, maliyetkarmaşıklık budama yöntemi, azaltılmış hata budaması yöntemi gibi yaklaşımların gereğinden fazla budama yaparak, küçük ancak düşük doğruluk oranına sahip karar ağaçları oluşturduğu, en düşük hata budaması, karamsar budama ve hata tabanlı budama gibi yaklaşımların gereğinden az budama yaptıkları gözlenmektedir [26] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),discuss
29187,"C4.5 algoritması [3] , en çok bilinen karar ağacı algoritmalarından biridir.",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29188,"C4.5 algoritması, ID3 algoritmasına [27] dayanan ve bu algoritmanın bazı kısıtlarını ortadan kaldıran bir yöntemdir.",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29189,"Bunun yanı sıra, karar ağacı oluşturma sırasında ya da sonrasında bazı düğümlerin ya da alt ağaçların silinmesi ile aşırı uygunluk problemini ortadan kaldırmakta, eğitim setindeki istisnai ve gürültülü değerlerin çıkarılmasını sağlamaktadır [28] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29190,Decision Stump algoritması genellikle boosting yöntemleri ile birlikte kullanılır [29] .,KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29191,"Hoeffding Tree algoritmasının önemli özelliklerinden biri algoritma sonucu oluşturulan karar ağacının, her bir düğümün test edilmesi amacıyla tüm örnekleri kullanan sınıflandırıcılar ile hemen hemen aynı olmasıdır [5] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29192,"LMT (Logistic Model Trees) algoritması, karar ağacı indüksiyonu ve lojistik regresyon modellerini bir araya getiren bir yöntemdir [6] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29193,Algoritma sonucu oluşturulan ağaç yapısına budama işlemi uygulanarak model sadeleştirilir ve genelleştirme performansı artırılır [30] .,KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29194,"Random Forest algoritması [7] , eğitim verisindeki örneklerin rastgele olarak seçilmesi ile oluşturulan budanmamış sınıflandırma ve regresyon ağaçlarından oluşan bir modeldir.",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29195,"Rastgele ağaçlar, etkin bir biçimde oluşturulabilmekte ve birçok rastgele ağacın oluşturduğu modeller genellikle yüksek doğruluk oranına sahip olmaktadır [8] .",KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29196,Eksik değerler için ise C4.5 algoritmasının örnekleri karşılık gelen parçalara ayırma yaklaşımı uygulanmaktadır [9] .,KARAR AĞACI YÖNTEMİ (THE DECISION TREE METHOD),background
29197,"Çalışmada kullanılan veri seti, Polonyalı şirketlere ilişkin finansal veriler taranarak oluşturulmuştur [31] Çalışmada kullanılan algoritmaların değerlendirilmesinde, doğru sınıflandırma yüzdesi, ortalama mutlak hata, ortalama karesel hatanın karekökü, kesinlik, geri çağırma ve F-ölçütü kullanılmıştır.",VERİ SETİ VE BULGULAR (DATA SET AND FINDINGS),basis
29198,Ortalama mutlak hata ölçütü aşağıda belirtilen formüle göre hesaplanmaktadır [32] :,VERİ SETİ VE BULGULAR (DATA SET AND FINDINGS),basis
29199,Ortalama karesel hatanın karekökü aşağıda belirtilen formüle göre hesaplanmaktadır [33] :,VERİ SETİ VE BULGULAR (DATA SET AND FINDINGS),basis
